0	0
0.002246	0.00324533
0.006413	0.00447654
0.012472	0.00625185
0.020391	0.00855477
0.030126	0.01134977
0.041629	0.01459185
0.054846	0.01823072
0.069716	0.02220987
0.086173	0.02645537
0.104147	0.03091031
0.123566	0.03551432
0.144352	0.04019976
0.166426	0.04489772
0.189706	0.04954163
0.214108	0.05406378
0.239547	0.05839941
0.265935	0.06248656
0.293183	0.06626467
0.321198	0.06967777
0.349887	0.0726741
0.379155	0.07520745
0.408902	0.07723754
0.439028	0.07872958
0.46943	0.07965654
0.5	0.08
0.530631	0.07972976
0.56121	0.07886544
0.591626	0.07741499
0.621763	0.07539443
0.651506	0.07282859
0.680737	0.06975303
0.709341	0.06621071
0.737201	0.06225214
0.764202	0.05793617
0.790232	0.05332768
0.815179	0.04849772
0.838936	0.04352106
0.861399	0.03847675
0.882469	0.03344492
0.902052	0.02850663
0.920057	0.02374369
0.936403	0.01923376
0.951014	0.01505348
0.963821	0.01127239
0.974764	0.00795571
0.98379	0.00515951
0.990856	0.00293209
0.995928	0.00131259
0.998981	0.00032968
1	0
