0.000082	0.009321
-0.000984	0.002088
0	0
0.002958	0.00589864
0.007803	0.00823845
0.014496	0.01146957
0.022988	0.01551918
0.033225	0.0202956
0.045142	0.02569087
0.058671	0.03159017
0.073738	0.03786774
0.090266	0.04439477
0.108173	0.05103816
0.127376	0.05766437
0.147794	0.06414078
0.169345	0.07030314
0.191951	0.07600163
0.215536	0.08115929
0.240029	0.08566124
0.265363	0.08939606
0.291477	0.0922587
0.31831	0.094149
0.345804	0.09497756
0.375146	0.0948633
0.405213	0.09433522
0.435674	0.09339239
0.466418	0.09202297
0.497332	0.09022089
0.5283	0.08798626
0.559207	0.08532681
0.589933	0.08225534
0.62036	0.07879383
0.650368	0.074969
0.67984	0.07081492
0.708656	0.06637044
0.7367	0.06168161
0.763857	0.05679849
0.790016	0.05177606
0.815066	0.04667197
0.838902	0.04154763
0.861423	0.03646504
0.882532	0.03148843
0.902137	0.02668128
0.920151	0.02210701
0.936496	0.01782528
0.951098	0.01389505
0.963891	0.01036877
0.974817	0.00729686
0.983827	0.00472057
0.990878	0.00267833
0.995938	0.00119746
0.998983	0.00030025
1	0
