0	0
0.000334	0.002123
0.002663	0.00187978
0.006984	0.00244973
0.013286	0.0033403
0.02155	0.00452151
0.031749	0.00596906
0.043847	0.00765772
0.0578	0.00956045
0.073557	0.01164567
0.091058	0.01388024
0.110234	0.01622754
0.13101	0.01865034
0.1533	0.02110939
0.177015	0.02356441
0.202055	0.02597605
0.228316	0.02830375
0.255687	0.03050958
0.284053	0.03255627
0.313294	0.0344099
0.343286	0.03603835
0.373901	0.03741502
0.405011	0.0385159
0.436485	0.03932188
0.468192	0.03981934
0.5	0.04
0.531778	0.03985807
0.563395	0.03939709
0.594724	0.03862576
0.625639	0.03755657
0.656015	0.03620634
0.685733	0.03459789
0.714676	0.03275739
0.742731	0.03071478
0.769789	0.02850302
0.795747	0.02615799
0.820506	0.02371641
0.843972	0.02121778
0.866057	0.01870197
0.886681	0.01620806
0.905767	0.01377632
0.923245	0.01144289
0.939053	0.00924654
0.953135	0.00722003
0.965439	0.00539526
0.975923	0.00380114
0.984551	0.00246122
0.991293	0.00139701
0.996125	0.00062506
0.99903	0.00015712
1	0
