0	0
0.000022	0.0021315
0.002052	0.00250525
0.006089	0.00336434
0.012127	0.00467516
0.02015	0.00641617
0.030134	0.00855886
0.042047	0.01107083
0.055849	0.01391074
0.071488	0.01703341
0.088909	0.02038952
0.108042	0.02392391
0.128812	0.02758019
0.151136	0.03129796
0.174919	0.03501571
0.200061	0.03867219
0.226456	0.04220611
0.253988	0.04555734
0.282538	0.0486695
0.311981	0.05148946
0.342188	0.0539685
0.373027	0.05606411
0.404363	0.05773982
0.436062	0.05896688
0.467986	0.05972467
0.5	0.06
0.531969	0.05978273
0.563759	0.05908255
0.59524	0.05791234
0.626284	0.0562919
0.656765	0.05424879
0.686564	0.05181802
0.715562	0.04904021
0.743648	0.0459606
0.770714	0.04262999
0.796659	0.03910249
0.821385	0.035435
0.844802	0.031686
0.866824	0.02791428
0.887374	0.02418048
0.906377	0.02054223
0.923768	0.01705603
0.939487	0.01377655
0.953481	0.01075319
0.965703	0.00803236
0.976113	0.00565719
0.984675	0.00366245
0.991364	0.00207817
0.996157	0.00092959
0.999038	0.00023324
1	0
